ATENDIMENTO_ANO;ATENDIMENTO_BAIRRO_NOME;EQUIPAMENTO_URBANO_NOME;FLAG_EQUIPAMENTO_URBANO;FLAG_FLAGRANTE;LOGRADOURO_NOME;NATUREZA1_DEFESA_CIVIL;NATUREZA1_DESCRICAO;NATUREZA2_DEFESA_CIVIL;NATUREZA2_DESCRICAO;NATUREZA3_DEFESA_CIVIL;NATUREZA3_DESCRICAO;NATUREZA4_DEFESA_CIVIL;NATUREZA4_DESCRICAO;NATUREZA5_DEFESA_CIVIL;NATUREZA5_DESCRICAO;SUBCATEGORIA1_DESCRICAO;SUBCATEGORIA2_DESCRICAO;SUBCATEGORIA3_DESCRICAO;SUBCATEGORIA4_DESCRICAO;SUBCATEGORIA5_DESCRICAO;OCORRENCIA_ANO;OCORRENCIA_CODIGO;OCORRENCIA_DATA;OCORRENCIA_DIA_SEMANA;OCORRENCIA_HORA;OCORRENCIA_MES;OPERACAO_DESCRICAO;ORIGEM_CHAMADO_DESCRICAO;REGIONAL_FATO_NOME;SECRETARIA_NOME;SECRETARIA_SIGLA;SERVICO_NOME;SITUACAO_EQUIPE_DESCRICAO;NUMERO_PROTOCOLO_156
2009;CIDADE INDUSTRIAL;TERMINAL CIC;SIM;NĂO;LÉA MOREIRA DE SOUZA MOURA;0;Apoio;;;;;;;;;Apoio ao cidadăo - PRESTAÇĂO DE SOCORRO/SALVAMENTO;;;;;2009;781;2009-01-11 22:10:00.000;DOMINGO;22:10:00;1;;IMEDIATA;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAMPINA DO SIQUEIRA;TERMINAL CAMPINA DO SIQUEIRA;SIM;NĂO; PADRE ANCHIETA;0;Vias de fato;;;;;;;;;;;;;;2009;782;2009-01-11 18:40:00.000;DOMINGO;18:40:00;1;;CIOSP (190);SANTA FELICIDADE;URBANIZAÇĂO DE CURITIBA;URBS;PTC (Transporte Coletivo);;
2009;SANTA FELICIDADE;;NĂO;NĂO;TOMAZ PARIS;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;783;2009-01-11 23:55:00.000;DOMINGO;23:55:00;1;;SIGA;SANTA FELICIDADE;FUNDAÇĂO DE AÇĂO SOCIAL;FAS;SIGA;;
2009;CENTRO;;NĂO;NĂO;DOUTOR MURICY;0;Apoio;;;;;;;;;Apoio ao cidadăo - PRESTAÇĂO DE SOCORRO/SALVAMENTO;;;;;2009;784;2009-01-11 23:10:00.000;DOMINGO;23:10:00;1;;À VIATURA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;GUARDA DO CENTRO;;
2009;SANTA FELICIDADE;TERMINAL CAMPO COMPRIDO;SIM;NĂO; DEPUTADO HEITOR ALENCAR FURTADO;0;Invasăo;;;;;;;;;Invasăo ao transporte coletivo;;;;;2009;785;2009-01-11 19:20:00.000;DOMINGO;19:20:00;1;;CIOSP (190);SANTA FELICIDADE;URBANIZAÇĂO DE CURITIBA;URBS;PTC (Transporte Coletivo);;
2009;BOQUEIRĂO;TERMINAL BOQUEIRĂO;SIM;NĂO; MARECHAL FLORIANO PEIXOTO;0;Vias de fato;;;;;;;;;;;;;;2009;786;2009-01-12 00:14:00.000;SEGUNDA;00:14:00;1;;À VIATURA;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAJURU;;NĂO;NĂO;Rua Peláglia Lepinski;0;Perturbaçăo do sossego;;;;;;;;;;;;;;2009;787;2009-01-12 00:48:00.000;SEGUNDA;00:48:00;1;;153;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAJURU;;NĂO;NĂO;DOUTOR URBANO TONIOLO;0;Perturbaçăo do sossego;;;;;;;;;;;;;;2009;788;2009-01-12 00:50:00.000;SEGUNDA;00:50:00;1;;153;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;SĂO FRANCISCO;0;Substância Ilícita;;;;;;;;;Tráfico de drogas;;;;;2009;789;2009-01-12 01:55:00.000;SEGUNDA;01:55:00;1;;CCO URBS;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;GUARDA DO CENTRO;;
2009;XAXIM;;NĂO;NĂO;ABRĂO WINTER;0;Perturbaçăo do sossego;;;;;;;;;;;;;;2009;790;2009-01-12 02:13:00.000;SEGUNDA;02:13:00;1;;CIOSP (190);BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;PTC (Transporte Coletivo);;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;JOSE LUIZ PONTES;0;Perturbaçăo do sossego;;;;;;;;;;;;;;2009;791;2009-01-12 02:14:00.000;SEGUNDA;02:14:00;1;;CIOSP (190);CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SÍTIO CERCADO;;NĂO;NĂO;HUSSEIN IBRAHIM OMAIRY;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;792;2009-01-12 02:00:00.000;SEGUNDA;02:00:00;1;;SIGA;BAIRRO NOVO;FUNDAÇĂO DE AÇĂO SOCIAL;FAS;SIGA;;
2009;CAMPO COMPRIDO;;NĂO;NĂO;FRANCISCO DE ALMEIDA FILHO;0;Perturbaçăo do sossego;;;;;;;;;;;;;;2009;793;2009-01-12 02:00:00.000;SEGUNDA;02:00:00;1;;SIGA;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;FAZENDINHA;;NĂO;NĂO;RAUL POMPEIA;0;Orientaçăo;;;;;;;;;;;;;;2009;794;2009-01-12 02:30:00.000;SEGUNDA;02:30:00;1;;IMEDIATA;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SĂO LOURENÇO;PARQUE SĂO LOURENÇO;SIM;NĂO; MATEUS LEME;0;Dano;0;Dano;;;;;;;Desordem;Vandalismo;;;;2009;795;2009-01-12 02:52:00.000;SEGUNDA;02:52:00;1;;153;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SĂO FRANCISCO;CEMITÉRIO CEMITÉRIO MUNICIPAL SĂO FRANCISCO DE PAULA;SIM;NĂO;QUARI;0;Averiguaçăo;;;;;;;;;;;;;;2009;796;2009-01-12 04:30:00.000;SEGUNDA;04:30:00;1;;FONE;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PINHEIRINHO;ESCOLA MUNICIPAL PIRATINI;SIM;NĂO; JOĂO MALTA DE ALBUQUERQUE MARANHĂO;0;Furto;;;;;;;;;Equipamento/patrimônio público;;;;;2009;797;2009-01-12 04:10:00.000;SEGUNDA;04:10:00;1;;G5;PINHEIRINHO;SECRETARIA MUNICIPAL DA EDUCAÇĂO;SME;NORMAL;;
2009;BAIRRO ALTO;;NĂO;NĂO;ADILIO RAMOS;0;Dano;;;;;;;;;Arrombamento;;;;;2009;798;2009-01-12 06:15:00.000;SEGUNDA;06:15:00;1;;G5;BOA VISTA;SECRETARIA MUNICIPAL DA EDUCAÇĂO;SME;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;JUSCELINO KUBITSCHEK DE OLIVEIRA LD;1;Risco de desabamento / desmoronamento;;;;;;;;;;;;;;2009;799;2009-01-12 07:22:00.000;SEGUNDA;07:22:00;1;;CIOSP (190);CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PILARZINHO;;NĂO;NĂO;TENENTE MIGUEL ANSELMO DA SILVA;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;800;2009-01-12 08:13:00.000;SEGUNDA;08:13:00;1;;156;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;2650430
2009;CENTRO;UNIDADE MUNICIPAL DE SAÚDE FAS - S.O.S;SIM;NĂO; CONSELHEIRO LAURINDO;0;Abordagem;;;;;;;;;;;;;;2009;801;2009-01-12 08:39:00.000;SEGUNDA;08:39:00;1;;IMEDIATA;MATRIZ;FUNDAÇĂO DE AÇĂO SOCIAL;FAS;NORMAL;;
2009;CAPĂO RASO;;NĂO;SIM;JOSÉ RODRIGUES PINHEIRO;0;Atos obscenos/libidinosos;;;;;;;;;;;;;;2009;802;2009-01-12 08:40:00.000;SEGUNDA;08:40:00;1;;AOS GMS;PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;MARCO CAMPOS;0;Dano;;;;;;;;;Arrombamento;;;;;2009;803;2009-01-12 08:30:00.000;SEGUNDA;08:30:00;1;;IMEDIATA;CIC;SECRETARIA MUNICIPAL DA EDUCAÇĂO;SME;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;JACINTO CUNHA;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;804;2009-01-12 09:38:00.000;SEGUNDA;09:38:00;1;;156;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;2650580
2009;CENTRO;ESTAÇĂO TUBO PÇ. TIRADENTES;SIM;NĂO;TIRADENTES;0;Poluiçăo visual/ambiental;;;;;;;;;;;;;;2009;805;2009-01-12 10:50:00.000;SEGUNDA;10:50:00;1;;IMEDIATA;MATRIZ;FUNDAÇĂO DE AÇĂO SOCIAL;FAS;NORMAL;;
2009;CENTRO;;NĂO;NĂO;RUI BARBOSA;0;Apoio;;;;;;;;;Apoio ao cidadăo - PRESTAÇĂO DE SOCORRO/SALVAMENTO;;;;;2009;806;2009-01-12 10:00:00.000;SEGUNDA;10:00:00;1;;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;ANDRE DE BARROS;0;Apoio;;;;;;;;;Apoio ao GM;;;;;2009;807;2009-01-12 10:45:00.000;SEGUNDA;10:45:00;1;;FONE;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;SANTOS ANDRADE;0;Furto;;;;;;;;;Equipamento/patrimônio público;;;;;2009;808;2009-01-12 11:33:00.000;SEGUNDA;11:33:00;1;;CCO URBS;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SÍTIO CERCADO;;NĂO;NĂO;LUIZ GURGEL DO AMARAL VALENTE;0;Desinteligência;;;;;;;;;;;;;;2009;809;2009-01-12 11:40:00.000;SEGUNDA;11:40:00;1;;CIOSP (190);BAIRRO NOVO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PINHEIRINHO;;NĂO;NĂO;IZAAC FERREIRA DA CRUZ;0;Furto;;;;;;;;;Transporte Coletivo;;;;;2009;810;2009-01-12 12:15:00.000;SEGUNDA;12:15:00;1;;AOS GMS;PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;SIM;SALDANHA MARINHO;0;Porte Ilegal;;;;;;;;;Arma de Fogo;;;;;2009;811;2009-01-12 11:15:00.000;SEGUNDA;11:15:00;1;;CCO URBS;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;GUARDA DO CENTRO;;
2009;BOQUEIRĂO;TERMINAL CARMO;SIM;NĂO;MARECHAL FLORIANO PEIXOTO;0;Apoio;;;;;;;;;Apoio à FAS;;;;;2009;812;2009-01-12 09:40:00.000;SEGUNDA;09:40:00;1;;IMEDIATA;BOQUEIRĂO;FUNDAÇĂO DE AÇĂO SOCIAL;FAS;NORMAL;;
2009;SÍTIO CERCADO;TERMINAL SÍTIO CERCADO;SIM;NĂO;IZAAC FERREIRA DA CRUZ;0;Roubo;;;;;;;;;Transeunte;;;;;2009;813;2009-01-12 13:22:00.000;SEGUNDA;13:22:00;1;;153;BAIRRO NOVO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;PTC (Transporte Coletivo);;
2009;ALTO DA RUA XV;TERMINAL SITES;SIM;NĂO;VISCONDE DE GUARAPUAVA;0;Dano;;;;;;;;;Desordem;;;;;2009;814;2009-01-12 13:40:00.000;SEGUNDA;13:40:00;1;;153;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;PTC (Transporte Coletivo);;
2009;PINHEIRINHO;;NĂO;NĂO;BRIGADEIRO EDUARDO GOMES;0;Dano;;;;;;;;;Arrombamento;;;;;2009;815;2009-01-12 13:34:00.000;SEGUNDA;13:34:00;1;;G5;PINHEIRINHO;SECRETARIA MUNICIPAL DA EDUCAÇĂO;SME;NORMAL;;
2009;CENTRO;;NĂO;NĂO;EMILIANO PERNETA;0;Abordagem;;;;;;;;;;;;;;2009;816;2009-01-12 14:30:00.000;SEGUNDA;14:30:00;1;;À VIATURA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;SIM;GENERAL OSÓRIO;0;Porte Ilegal;;;;;;;;;Arma branca;;;;;2009;817;2009-01-12 14:28:00.000;SEGUNDA;14:28:00;1;;AOS GMS;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;GUARDA DO CENTRO;;
2009;ALTO BOQUEIRĂO;ESCOLA MUNICIPAL PROF.ª SOPHIA GAERTNER ROSLINDO;SIM;NĂO; EXPEDICIONÁRIO ESTANISLAU WOJCIK;0;Dano;;;;;;;;;Pichaçăo;;;;;2009;818;2009-01-12 15:50:00.000;SEGUNDA;15:50:00;1;;153;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PILARZINHO;PARQUE TANGUÁ;SIM;NĂO; OSWALDO MACIEL;0;Roubo;;;;;;;;;Equipamento/patrimônio público;;;;;2009;819;2009-01-12 14:00:00.000;SEGUNDA;14:00:00;1;;IMEDIATA;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;UBERABA;CENTRO DE EDUCAÇĂO INTEGRAL ISSA NACLI;SIM;NĂO; CAPITĂO LEONIDAS MARQUES;0;Furto;;;;;;;;;Equipamento/patrimônio público;;;;;2009;820;2009-01-12 13:52:00.000;SEGUNDA;13:52:00;1;;À VIATURA;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BOA VISTA;;NĂO;NĂO;CORONEL ARY PINHO;0;Dano;;;;;;;;;Pichaçăo;;;;;2009;821;2009-01-12 14:35:00.000;SEGUNDA;14:35:00;1;;IMEDIATA;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;UBERABA;ESCOLA MUNICIPAL PROF.ª MARIA MARLI PIOVEZAN;SIM;NĂO;VELCY BOLIVAR GRANDÓ;0;Dano;;;;;;;;;Vandalismo;;;;;2009;822;2009-01-12 14:29:00.000;SEGUNDA;14:29:00;1;;À VIATURA;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;SANTOS ANDRADE;0;Abordagem;;;;;;;;;;;;;;2009;823;2009-01-12 15:10:00.000;SEGUNDA;15:10:00;1;;153;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;GUARDA DO CENTRO;;
2009;CAPĂO DA IMBUIA;;NĂO;NĂO;FREDERICO STADLER JUNIOR;0;Abordagem;;;;;;;;;;;;;;2009;824;2009-01-12 15:50:00.000;SEGUNDA;15:50:00;1;;AOS GMS;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;PREFEITO JOĂO MOREIRA GARCEZ;0;Abordagem;;;;;;;;;;;;;;2009;825;2009-01-12 16:30:00.000;SEGUNDA;16:30:00;1;;À VIATURA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;GOE;;
2009;TABOĂO;PARQUE TANGUÁ;SIM;NĂO; OSWALDO MACIEL;0;Roubo;;;;;;;;;Transeunte;;;;;2009;826;2009-01-12 16:15:00.000;SEGUNDA;16:15:00;1;;IMEDIATA;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;NESTOR DE CASTRO;0;Abordagem;;;;;;;;;;;;;;2009;827;2009-01-12 16:09:00.000;SEGUNDA;16:09:00;1;;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BACACHERI;PARQUE GENERAL IBERÊ DE MATTOS;SIM;NĂO;CANADÁ;0;Substância Ilícita;;;;;;;;;Uso de substância ilícita;;;;;2009;828;2009-01-12 17:15:00.000;SEGUNDA;17:15:00;1;;CIOSP (190);BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;XV DE NOVEMBRO;0;Furto;;;;;;;;;Estabelecimento Comercial;;;;;2009;829;2009-01-12 16:50:00.000;SEGUNDA;16:50:00;1;;AOS GMS;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;GUARDA DO CENTRO;;
2009;CACHOEIRA;CENTRO DE EDUCAÇĂO INTEGRAL ROMÁRIO MARTINS;SIM;NĂO; DAVID BODZIAK;0;Dano;;;;;;;;;Vandalismo;;;;;2009;830;2009-01-12 17:20:00.000;SEGUNDA;17:20:00;1;;153;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;AMINTAS DE BARROS;0;Trânsito;;;;;;;;;Acidente de trânsito;;;;;2009;831;2009-01-12 15:40:00.000;SEGUNDA;15:40:00;1;;À VIATURA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;FAZENDINHA;;NĂO;NĂO;FERNANDO DE SOUZA COSTA;0;Perturbaçăo do sossego;;;;;;;;;;;;;;2009;832;2009-01-21 14:00:00.000;QUARTA;14:00:00;1;;153;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BOQUEIRĂO;;NĂO;NĂO;CORONEL HERMINIO ALVES CABRAL;0;Dano;;;;;;;;;Arrombamento;;;;;2009;833;2009-01-12 15:00:00.000;SEGUNDA;15:00:00;1;;AOS GMS;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;HAUER;;NĂO;NĂO;DOUTOR SIMĂO KOSSOBUDSKI;0;Dano;;;;;;;;;Pichaçăo;;;;;2009;834;2009-01-12 18:14:00.000;SEGUNDA;18:14:00;1;;153;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;NESTOR DE CASTRO;0;Embriaguez;;;;;;;;;;;;;;2009;835;2009-01-12 17:50:00.000;SEGUNDA;17:50:00;1;;AOS GMS;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;GUARDA DO CENTRO;;
2009;CENTRO;;NĂO;NĂO;SĂO FRANCISCO;0;Substância Ilícita;;;;;;;;;Uso de substância ilícita;;;;;2009;836;2009-01-12 17:55:00.000;SEGUNDA;17:55:00;1;;AOS GMS;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PINHEIRINHO;LICEU DE OFÍCIOS GRAMADOS;SIM;NĂO; MANI ZIR BOURGES;0;Alarmes;;;;;;;;;Falha no sistema;;;;;2009;837;2009-01-12 18:26:00.000;SEGUNDA;18:26:00;1;;SIGA;PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;SIGA;;
2009;ALTO BOQUEIRĂO;CENTRO DE EDUCAÇĂO INTEGRAL ÉRICO VERÍSSIMO;SIM;NĂO; CAMPINA DA LAGOA;0;Invasăo;;;;;;;;;Invasăo de equipamento/patrimônio público;;;;;2009;838;2009-01-12 18:29:00.000;SEGUNDA;18:29:00;1;;153;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BOM RETIRO;;NĂO;NĂO;NILO PEÇANHA;0;Dano;;;;;;;;;Pichaçăo;;;;;2009;839;2009-01-12 18:36:00.000;SEGUNDA;18:36:00;1;;153;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BOQUEIRĂO;TERMINAL BOQUEIRĂO;SIM;NĂO; MARECHAL FLORIANO PEIXOTO;0;Furto;;;;;;;;;Equipamento/patrimônio público;;;;;2009;840;2009-01-12 18:20:00.000;SEGUNDA;18:20:00;1;;153;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;PTC (Transporte Coletivo);;
2009;BOQUEIRĂO;CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL CRAS IGUAPE CIDADANIA;SIM;NĂO; CARLOS ESSENFELDER;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;841;2009-01-12 18:40:00.000;SEGUNDA;18:40:00;1;;SIGA;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAJURU;UNIDADE DE ATENDIMENTO AUTODROMO;SIM;NĂO; Marginal);0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;842;2009-01-12 19:00:00.000;SEGUNDA;19:00:00;1;;SIGA;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;SIGA;;
2009;CABRAL;TERMINAL CABRAL;SIM;NĂO; DOS FUNCIONÁRIOS;0;Dano;;;;;;;;;Desordem;;;;;2009;843;2009-01-12 19:15:00.000;SEGUNDA;19:15:00;1;;153;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;PTC (Transporte Coletivo);;
2009;SANTA CÂNDIDA;TERMINAL SANTA CÂNDIDA;SIM;NĂO; PARANÁ;0;Abandono de incapaz;;;;;;;;;;;;;;2009;844;2009-01-12 19:00:00.000;SEGUNDA;19:00:00;1;;153;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;PTC (Transporte Coletivo);;
2009;CENTRO;;NĂO;NĂO;NESTOR DE CASTRO;0;Trânsito;;;;;;;;;Acidente de trânsito;;;;;2009;845;2009-01-12 18:20:00.000;SEGUNDA;18:20:00;1;;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;GUARDA DO CENTRO;;
2009;SÍTIO CERCADO;;NĂO;NĂO;LUPIONÓPOLIS;0;Abordagem;0;Atitude suspeita;;;;;;;;;;;;2009;846;2009-01-12 19:30:00.000;SEGUNDA;19:30:00;1;;153;BAIRRO NOVO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CACHOEIRA;CENTRO DE EDUCAÇĂO INTEGRAL ROMÁRIO MARTINS;SIM;NĂO; DAVID BODZIAK;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;847;2009-01-12 19:30:00.000;SEGUNDA;19:30:00;1;;G5;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PINHEIRINHO;;NĂO;NĂO;MIGUEL COUTO DOS SANTOS;0;Furto;;;;;;;;;Residência;;;;;2009;848;2009-01-12 19:30:00.000;SEGUNDA;19:30:00;1;;AOS GMS;PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAJURU;;NĂO;NĂO;francisco ferreira de souza;0;Trânsito;;;;;;;;;Acidente de trânsito;;;;;2009;849;2009-01-12 17:30:00.000;SEGUNDA;17:30:00;1;;IMEDIATA;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SÍTIO CERCADO;;NĂO;NĂO;MANDIRITUBA;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;850;2009-01-12 19:00:00.000;SEGUNDA;19:00:00;1;;156;BAIRRO NOVO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;MOSSUNGUÊ;ESCOLA MUNICIPAL WALTER HOERNER;SIM;NĂO;DOMINGOS IMBRONIZIO;0;Invasăo;;;;;;;;;Invasăo de equipamento/patrimônio público;;;;;2009;851;2009-01-12 19:35:00.000;SEGUNDA;19:35:00;1;;IMEDIATA;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;LOURENÇO PINTO;0;Dano;;;;;;;;;Desordem;;;;;2009;852;2009-01-12 19:48:00.000;SEGUNDA;19:48:00;1;;153;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;PTC (Transporte Coletivo);;
2009;SANTA CÂNDIDA;;NĂO;NĂO;PARANÁ;0;Apoio;;;;;;;;;Apoio ao cidadăo - PRESTAÇĂO DE SOCORRO/SALVAMENTO;;;;;2009;853;2009-01-12 19:40:00.000;SEGUNDA;19:40:00;1;;À VIATURA;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BIGORRILHO;;NĂO;NĂO;FRANCISCO ROCHA;0;Dano;;;;;;;;;Pichaçăo;;;;;2009;854;2009-01-12 20:58:00.000;SEGUNDA;20:58:00;1;;CIOSP (190);MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;MOSSUNGUÊ;;NĂO;NĂO;DEPUTADO HEITOR ALENCAR FURTADO;0;Roubo;;;;;;;;;Transeunte;;;;;2009;855;2009-01-12 20:50:00.000;SEGUNDA;20:50:00;1;;À VIATURA;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;PTC (Transporte Coletivo);;
2009;CABRAL;TERMINAL CABRAL;SIM;NĂO; DOS FUNCIONÁRIOS;0;Dano;;;;;;;;;Desordem;;;;;2009;856;2009-01-12 21:20:00.000;SEGUNDA;21:20:00;1;;FONE;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;PTC (Transporte Coletivo);;
